Wine ID,Year,Rating,Comment,Winery,Wine,Rating_avg,Num_reviews,Price,Region,Country
75977,2015,4.0,Muito bom com carnes ricas ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Sempre uma boa pedida!!,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Esperava mais desse Casa Ferreirinha! Mas nao deixa de ser um bom vinho,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Frutado com notas vegetais. Corpo médio. ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Un Douro abbastanza conosciuto di casa Ferreirihna, più che bevibile. Buona qualità prezzo. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Vida que segue e continua a degustacão dos vinhos de Portugal ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Muito bom aroma marcante,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Este Esteva 2015 está muito melhor que anteriores que tinha bebido , vale a pena ;)",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Vinho justo. Um pouco ácido, mas com bom equilíbrio.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom tinto de uma casa que nunca desilude. Sempre correto é agradável escolha. ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Tinto, claro tons rodeados, leve, ok ! Um pouco caro !",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Opção meia garrafa no Spot! Sem erro! ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Fruité avec des tanins fondus,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Corpo médio, frutas vermelhas um pouco de madeira. Um vinho agradável.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Buon corpo, spalla non molto accesa. Profumi piuttosto persistenti, in bocca i frutti a bacca rossa e il tipico sentire di prugna sono denari da un tannino un po' troppo ingombrante. Live ritorno di tabacco e cacao. Forse gioverebbe di un po' più di cantina. Un vino comunque onesto (in relazione al prezzo) e diretto, discreta rappresentanza del suo territorio, Casa Ferreirinha presenta comunque altre più notevoli scelte in fasce di prezzo simili.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Bebido a 16°, encanta no nariz, muito frutado e com um ligeiro toque a café, na boca um vinho forte com pouco a dizer, nada demais, um QB pelo preço. Acompanhou cabrito no forno, um vinho ainda jovem. Comprado numa promoção a 3,50€.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0," Na boca tem um toque suave e uma boa estrutura, com taninos polidos e de boa qualidade, aliados a uma bela acidez, que lhe confere frescura e aromas de frutos vermelhos bem presentes. O seu final é elegante e harmonioso.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Um vinho a que regresso vezes sem conta. Têm mantido a mesma qualidade ao longo dos anos, sendo uma referência da Casa Ferreirinha na sua entrada de gama. 
Um primeiro nariz relaxado, com muito espaço de progressão, característico de um vinho novo. Segundo natiz mais complexo, com notas de frutos vermelhos. 
Sabor simples e directo, como já  se notava no nariz, agora com notas particulares de amora e framboesa. Um final curto, sendo melhor combinado com refeições. 
Para mim um porto seguro!",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,5.0,"Droge wijn.
Perfect bij het eten of zo om te borrelen.
Geen zware wijn.
In Portugal continu deze gedronken.
Betere konden we niet vinden.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Safra 2016, Limpo com cor, aroma ligeiro, presença de lágrimas, com corpo, suave, equilibrado, com presença ligeira de taninos verdes no final.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,5.0,"Sensacional! Um dos vinhos portugueses mais suaves que bebi, sem perder a essência. Não tem erro. Iniciantes e experientes irão adorar. Recomendo.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,1.0,Simples,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"
",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Suave.,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Frutado.,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom vinho ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,E,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Enjoyable. ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Suave ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Ok,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Spicy bold dry
",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Frutado fresco, aroma florar",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Sim,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Taninos suaves,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom vinho ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom. Frutado e leve.,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Rubi,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Слишком просто,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Excelente vinho!,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Secco . Buon corpo,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Dry but sweet,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Maverick 77.00,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,R,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,razoável.,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Muito bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bonne qualité,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Upper medium,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Gostosin ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Medso....,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Fruchtig,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Gostei,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,"Muito bom. 
",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Combina com tudo!!!!,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Frutado! Quase adocicado no final!,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom portuga,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Muito bom!!,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Agradavel,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.0,Soft velvety light,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"🏅84/100
Трудно пьется, танины сильные, вяжет кислотность средняя! Рот: черноплодная рябина, дуб, специи. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Achei mais agradável do que o Papa figos. Mais ácido, menos encorpado, mas mais fácil de beber. Questão de gosto. Fechando uma ida a Portugal. 2,50 euros no minimercado do dia, 375 ml.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Bom vinho Português da região do Douro,este blend  frutado lembrando ameixa maduras, médio corpo, muito bem feito, acidez e taninos bem equilibrado com final  agradável. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Frutas maduras negras. Ameixa preta, mirtilo, amoras e Blackberries. Encorpado, taninos macios. Final longo e persistente. Casa Ferreirinha, sempre grandes vinhos. Recomendo. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"Vinho harmônico, equilibrado, aroma de frutas vermelhas e negras, flores silvestres, Cacau e leve tostado, taninos maduros e sedosos, acidez equilibrada, corpo e persistência medianos. Gostei.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Bom vinho, seco, um pouco alcoólico, mas com boas nuances de frutas escuras no nariz e no paladar e um toque terroso. Bem cheio, corpo médio. Bom pra envelhecer na garrafa",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"Boa relação custo/benefício. Aromas de ameixas pretas, mas com a acidez de amoras. Bom corpo. Acompanha bem pratos mais gordurosos e com molhos e temperos mais marcantes.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"Arome de fruits rouges, un peu végétal. En bouche, il se révèle rond, avec une pointe d amertume, et des aromes de réglisse et de fruits rouges mêlés. Le final est assez long et tres fruité.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Otimo exemplar , macio e fácil de beber , aroma de frutas vermelhas com lactentes , casa Ferreirinha sem medo de errar , acidez na medida e muito sabor frutado , uma compra segura. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Mais uma experiência com esse bom vinho português. Rubi intenso com bordas douradas. Se revela ao olfato. Bom equilíbrio e intensidade álcool/acidez. Bom custo beneficio. ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"Cor púrpura, frutos vermelhos frescos como cerejas, framboesa e amoras, notas de florais a violeta. Taninos suaves, na boca persiste e deixa um final equilibrado. Acidez ideal. MUITO BOM.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Mais uma vez reforço o tanto que gosto dessa casa Ferreirinha. Esse foi um vinho mais macio, leve, desce redondo, pode ser o “ prato” principal do jantar hahahahha. Tem um fundo de frutas vermelhas e ao balanço senti um que de chocolate... hummmm",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Coloração arroxeada, leve, arcos suaves e sem lágrimas. Odor suave com notas florais. Taninos médios acidez médio, complexidade alta persistência media sabores de cereja, framboesa e groselha",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Rubi intenso , amoras com sensação de tabaco , intenso ao meio da língua , não tem bouquet intenso , seco pra meio , servido com filé ao molho de gorgonzola - preço justo ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Excelente. Clássico. Robusto, taninos redondos, cor rubi escura e acidez na medida certa. Suavidade característica do Douro.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.8,"Trocken wie Wüstenstaub. Sehr dichter Körper, tief dunkel rot. Leichte Beerenfruchtaromen. Sehr lecker, braucht aber vorher etwas Zeit zum atmen. 2018 in 2022 genossen.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.8,"Bom custo benefício do vinho de entrada da Casa Ferreirinha, frutas vermelhas, equilibrado, agradável na boca, baunilha, taninos redondos, boa opção para o dia a dia. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Um ótimo vinho!!! Aroma desenvolvido persistência média alta, aroma de frutas vermelhas. Na boca persistência alta, acide média, taninos macios, caráter alto. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Elegância e tradição, intensidade com sabor de  frutas vermelhas muito frescas, como amora e a framboesa, bem como aromas florais a violeta. Bom vinho!!!",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Um vinho do Douro bem feito!!! Realmente com a Dona Ferreirinha não tem erro! Simples, elegante e saboroso!!! Combina com tudo!!! Um ótimo custo benefício!!! ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.8,"Clássico que não tem erro. Ótimos aromas de frutas maduras, amora, cassis e especiarias doces. Boa acidez, persistência média e bem agradável em boca. Boa pedida sempre!",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Ampola da casa ferreirinha não tem erro. Vinho ótimo, aromático, mescla de frutas vermelhas e pretas, cereja e amora, taninos macios e redondos. Bom corpo e intensidade.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Vinho frutado com taninos não muito pronunciados. Aroma frutado. Na boca tem pouca adstringencia mas com retrogosto de frutas vermelhas . Excelente custo benefício. ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Tive que dar 4 porque a qualidade/preço é imbatível. É muito aromático de sabor agradável e suave . Sabe a fruta vermelha . Acompanha muito bem pratos de carne. ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Vermelho rubi brilhante. Cereja fresca, defumado, pimenta preta e violeta. Boca com excelente acidez, corpo médio-alto, taninos finíssimos e boa persistência.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Acidez média,  taninos leves,  seco deliciosamente e  toques de baunilha,  amoras maduras , cerejas e madeira.
A companhia foi o componente principal do vinho.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"De cor rubi, entrega ótima tipicidade de aromas, com bastante frutas vermelhas frescas, como framboesas, cerejas e morangos e um toque floral e de especiarias.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"3.9: um bom custo beneficio pelo que apresenta. Vinho de tonalidade rubi, fácil de beber, agradável, bem frutado (frutas vermelhas), taninos e acidez sob controle.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Dia a dia mais que perfeito. Os Portugues são bons para isso! Consumo mesmo sem harmonização. Equilíbrio entre acidez, tanino e fruta. Não tem erro!!!",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Apresentação em um rubi forte, com lágrimas densas em corpo médio. No nariz carvalho, no paladar frutas vermelhas, taninos equilibrados. Um bom vinho!",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"On aime ce soir ce Douro aux notes de cerise et fraise bien enveloppées. Acidité vivante et un nez plein de noblesse. Avec Fish and Chips maison, le bonheur. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Tinto Douro, vermelho escuro, não muito aromático l, mas intenso em boca. Frutado amadeirado e equilibrado, .com final longo e acidez e teor alcóolico  corretos.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Vinho de complexidade média ,nariz com  frutas  fresca  , coloração rubi , taninos macios. Eu sou simplesmente fã desse vinho !!",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Douro típico frutos vermelhos boa estrutura,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"3.7 черешня , сливове варення, проскакує бочка (підвялений тютюн)з  хорошими танінами!  Питке , насичене. Кислотність внормі! ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"Um bom tinto da Casa Ferreirinha! Bem feito, aromas de frutas vermelhas tipicas, mas não chega a empolgar! O preço pago na Casa Lisboa não vale!",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"Bom Douro... Cortes de Tourigas Nacional e Franca, Tintas Roriz e Barroca. Vinho leve para o dia a dia. Boa força, aroma e aspectos...",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Vinho fácil de beber, suave com corpo consistente. Ótimo! ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Casa ferreirinha, tradição!!",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Acompaña bien a las carnes.  ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Baixo tanino e seco. Bom vinho. Facil de se beber. Vinho da região do Douro,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Final de boca muito bom, aveludado e prolongado.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Excelente para acompanhar uma carne, suave e baixa acidez",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Rubi, aroma de especiarias, médio corpo, baixa acidez, fácil de beber.  Bom custo beneficio. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.7,"Bom vinho português. Médio corpo, aroma de fruta e com certa complexidade ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"Robe rubis,  arômes de fruits rouges, de tabac.  Doux, peu tannique, légèrement sucré sur une fin rapide. Un bon vin portugais.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Nog jonge maar voor wijn, peper en licht kruidnagel",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.7,"Bom vinho do Douro, cor rubi, com alguma acidez. Agradavel em boca.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Bom vinho do Douro.,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Excelente! Na presença de pessoas amadas no Spot em São Paulo,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Bigode Douro de frutas vermelhas e taninos aveludados.,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Muito bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,4.0,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"Frutas vermelhas frescas, mais para amora e flores de framboesa.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,🍷🍷🍷🍷,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,Muita fruta!!!!!! Muito bom!!!!!!,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Very nice wine,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Equilibrado ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Geléia e chocolate, taninos macios e persistente.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Excelente vinho, completo",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Excelente vinho,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Belo exemplar!!!,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Gostoso ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,88,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Frutado, notas de cereja. Encorpado, intenso. Boas pernas e equilibrado. ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Bom macio pronto. ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Bon vin,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Equilibrado. ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0, cherry blackberry,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Leve, bouquet de flores, frutado!",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Razoável ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,cereja framboesa fruta vermelha ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,"Que grata surpresa esse português.  Amora e Framboesa destoam e notas de violeta.  Acidez equilibrada,  redondo e aveludado na boca.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,Bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Taninos suaves, acidez moderada.. Excelente",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Muito bom!!!,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,Preço / Qualidade,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,Bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Excelente como sempre ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Excelente vinho 🍷 ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,Bom vinho,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Mito bom !,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Easy drinking ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Kers framboos rood fruit,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Lett og frisk,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,Merry Christmas / Feliz Natal!,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Ótimo ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,Bom,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Goede wijn uit de Douro regio. Hoewel vivino aangeeft dat hij vrij stevig zou zijn, ben ik het hier niet mee eens. Heeft een mooi bouquet van rood fruit in de mond met een soepele, aardse afdronk ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.8,"Ótimo blend do Douro, bons taninos, acidez equilibrada, confirmando a tradição de bons vinhos da Casa Ferreirinha. Embalou um ótimo bacalhau na companhia dos amigos Sérgio e Ana Costi.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,3.5,Mediano,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Ferreirinha 🖤,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Cereja ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Frutas vermelhas e baunilha,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Sempre bom de ter na adega, ratifico as notas anteriores.",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,Marca segura. ,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,WK Lidl Aktion CHF 5.00,Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
75977,2015,4.0,"Delicioso, como o Papa Figos! ",Casa Ferreirinha,Esteva Douro 2015,3.6,8564,13.99,Douro,Portugal
